Gene stable ID	HGNC symbol	HGNC ID
ENSG00000216031	MIR298	33634
ENSG00000226103	C6orf47	19076
ENSG00000249019		
ENSG00000273137		
ENSG00000206862		
ENSG00000260062		
ENSG00000198390	KRTAP13-1	18924
ENSG00000233858		
ENSG00000221172		
ENSG00000243260	RN7SL558P	46574
ENSG00000230399	RBBP8P1	39583
ENSG00000227484		
ENSG00000235590	GNAS-AS1	24872
ENSG00000235699	CXorf51B	42787
ENSG00000253177		
ENSG00000242463	RN7SL500P	46516
ENSG00000180610	ZBTB12P1	37702
ENSG00000253875		
ENSG00000238604		
ENSG00000240432	KRTAP13-3	18925
ENSG00000272821		
ENSG00000239182		
ENSG00000253702		
ENSG00000268333		
ENSG00000171044	XKR6	27806
ENSG00000271278	TCEB1P33	49174
ENSG00000250995		
ENSG00000272666		
ENSG00000186971	KRTAP13-4	18926
ENSG00000263681	MIR3197	38366
ENSG00000253455		
ENSG00000265844		
ENSG00000238624		
ENSG00000252970	RNA5SP159	43059
ENSG00000273272		
ENSG00000237443	OR13D2P	15105
ENSG00000202242	RNU6-1276P	48239
ENSG00000225806		
ENSG00000226738		
ENSG00000250568		
ENSG00000253892		
ENSG00000264015		
ENSG00000225745	PLAC4	14616
ENSG00000186970	KRTAP15-1	18927
ENSG00000170006	TMEM154	26489
ENSG00000205559	CHKB-AS1	40146
ENSG00000203650		
ENSG00000199392		
ENSG00000273423	OR13I1P	14732
ENSG00000224440	CXorf51A	30533
ENSG00000231707	PABPC1P1	8558
ENSG00000180776	ZDHHC20	20749
ENSG00000264736	BDP1P	31044
ENSG00000270951		
ENSG00000272940		
ENSG00000235248	OR13C1P	14699
ENSG00000184351	KRTAP19-1	18936
ENSG00000249064	KRT18P25	33394
ENSG00000233109		
ENSG00000224388	BACE2-IT1	16024
ENSG00000232925	MRPS16P2	16541
ENSG00000212569		
ENSG00000264693		
ENSG00000253176		
ENSG00000206841	RNU6-409P	47372
ENSG00000228318		
ENSG00000225660		
ENSG00000263903		
ENSG00000186965	KRTAP19-2	18937
ENSG00000103932	RPAP1	24567
ENSG00000271702		
ENSG00000225929		
ENSG00000205794		
ENSG00000267064	UXT-AS1	49239
ENSG00000225129		
ENSG00000252260	RNA5SP461	43361
ENSG00000207503		
ENSG00000253474		
ENSG00000265847	MIR4287	38208
ENSG00000232806		
ENSG00000124164	VAPB	12649
ENSG00000244025	KRTAP19-3	18938
ENSG00000254499		
ENSG00000230352		
ENSG00000231478	FCF1P9	44621
ENSG00000271660		
ENSG00000265843	LINC01029	49015
ENSG00000224341		
ENSG00000223400		
ENSG00000200455	RNU6-1112P	48075
ENSG00000233686	PIEZO1P1	16214
ENSG00000216171	MIR513C	33934
ENSG00000213683		
ENSG00000201863		
ENSG00000252771		
ENSG00000271290		
ENSG00000187893	CXXC1P1	27864
ENSG00000248858		
ENSG00000199640	RN7SKP294	46018
ENSG00000186967	KRTAP19-4	18939
ENSG00000188712	OR13D3P	15106
ENSG00000248977		
ENSG00000227282		
ENSG00000254268	RFPL4AP7	45143
ENSG00000253290		
ENSG00000227702	LINC00111	1262
ENSG00000264334		
ENSG00000101181	MTG2	16239
ENSG00000260296		
ENSG00000236190		
ENSG00000226334		
ENSG00000207871	MIR513B	33935
ENSG00000199728	RNU6-655P	47618
ENSG00000186977	KRTAP19-5	18940
ENSG00000238194		
ENSG00000254020		
ENSG00000253615		
ENSG00000266213		
ENSG00000102057	KCND1	6237
ENSG00000253380		
ENSG00000250338		
ENSG00000254229	FAM90A12P	32260
ENSG00000253577		
ENSG00000207873	MIR513A1	32141
ENSG00000231270		
ENSG00000265644		
ENSG00000186925	KRTAP19-6	18941
ENSG00000236384	LINC00479	19727
ENSG00000249241		
ENSG00000253810	PSAT1P1	15785
ENSG00000227864	ARL5AP1	43933
ENSG00000238777	RNU7-141P	45675
ENSG00000184319	RPL23AP82	33730
ENSG00000253197		
ENSG00000265378		
ENSG00000271457		
ENSG00000207984	MIR513A2	32142
ENSG00000253397		
ENSG00000244362	KRTAP19-7	18942
ENSG00000239010	RNU7-74P	34170
ENSG00000201723		
ENSG00000196922	ZNF252P	13046
ENSG00000227013	OR7E96P	14815
ENSG00000253484		
ENSG00000266273		
ENSG00000250893		
ENSG00000250516		
ENSG00000230013		
ENSG00000200422		
ENSG00000207731	MIR506	32143
ENSG00000221122		
ENSG00000266586		
ENSG00000206106	KRTAP22-2	37091
ENSG00000230478		
ENSG00000271148		
ENSG00000230170	HNRNPA1P28	39546
ENSG00000242197		
ENSG00000228605	GPANK1	13920
ENSG00000265101		
ENSG00000253881		
ENSG00000207969	MIR507	32144
ENSG00000169989	TIGD4	18335
ENSG00000212938	KRTAP6-3	18933
ENSG00000201583	RN7SKP191	45915
ENSG00000263642	MIR4802	41658
ENSG00000253849		
ENSG00000238208		
ENSG00000255459		
ENSG00000253907		
ENSG00000106686	SPATA6L	25472
ENSG00000215346		
ENSG00000207589	MIR508	32145
ENSG00000248780		
ENSG00000263146		
ENSG00000186930	KRTAP6-2	18932
ENSG00000229419	RALGAPA1P	23203
ENSG00000264366		
ENSG00000251347	IRF5P1	41981
ENSG00000228340		
ENSG00000270625		
ENSG00000254392		
ENSG00000250906		
ENSG00000237506	RPSAP15	31464
ENSG00000145348	TBCK	28261
ENSG00000253690		
ENSG00000186924	KRTAP22-1	18947
ENSG00000207195		
ENSG00000221305	MIR548I3	35354
ENSG00000252583	MIR514B	38292
ENSG00000246662	LINC00535	43644
ENSG00000267655		
ENSG00000238351		
ENSG00000244427		
ENSG00000214992	AKAP17BP	38514
ENSG00000260375		
ENSG00000201736	RNA5SP160	43060
ENSG00000262145	XRCC6BP1	29452
ENSG00000184724	KRTAP6-1	18931
ENSG00000212013	MIR509-2	33641
ENSG00000271205		
ENSG00000267628		
ENSG00000199790	RNU6-836P	47799
ENSG00000261296		
ENSG00000254311		
ENSG00000239198	RPL5P22	35695
ENSG00000254358	CYCSP22	24396
ENSG00000207198	RNU6-1195P	48158
ENSG00000267015		
ENSG00000099991	CABIN1	24187
ENSG00000244624	KRTAP20-1	18943
ENSG00000270446		
ENSG00000254370		
ENSG00000251173	UCHL1-AS1	40600
ENSG00000260957		
ENSG00000212014	MIR509-3	33675
ENSG00000221027		
ENSG00000267287		
ENSG00000230392		
ENSG00000206105	KRTAP20-4	34002
ENSG00000208000	MIR509-1	32146
ENSG00000259557	HMGN1P26	39370
ENSG00000088836	SLC4A11	16438
ENSG00000249188	ENPP7P1	48699
ENSG00000207361	RNU6-178P	47141
ENSG00000207481		
ENSG00000253340		
ENSG00000267409		
ENSG00000259756		
ENSG00000239627		
ENSG00000184032	KRTAP20-2	18944
ENSG00000253567		
ENSG00000271056		
ENSG00000265317		
ENSG00000178412		
ENSG00000262349		
ENSG00000228317		
ENSG00000249216		
ENSG00000207641	MIR510	32147
ENSG00000207802	MIR646	32902
ENSG00000211137	MIR190A	31560
ENSG00000206104	KRTAP20-3	34001
ENSG00000226661		
ENSG00000207868	MIR514A1	32148
ENSG00000230706		
ENSG00000229690	MTCO2P1	16564
ENSG00000249081	OR5M14P	15057
ENSG00000227814	MRPS17P9	29739
ENSG00000266901		
ENSG00000260275		
ENSG00000201316		
ENSG00000266140	MIR4533	41886
ENSG00000253664		
ENSG00000262819		
ENSG00000231068	KRTAP21-3	34216
ENSG00000253893	FAM85B	32160
ENSG00000266924		
ENSG00000265251	MIR4288	38203
ENSG00000259370		
ENSG00000260123		
ENSG00000250467		
ENSG00000206190	ATP10A	13542
ENSG00000207866	MIR514A2	32149
ENSG00000265617	MIR548AG2	41745
ENSG00000237903		
ENSG00000104643	MTMR9	14596
ENSG00000267780		
ENSG00000262776		
ENSG00000236488	PPP1R2P1	9289
ENSG00000261035		
ENSG00000254025		
ENSG00000261407		
ENSG00000249122		
ENSG00000202411	RNA5SP259	43159
ENSG00000230956		
ENSG00000187026	KRTAP21-2	18946
ENSG00000262082		
ENSG00000229755		
ENSG00000200338	RNU1-49P	48391
ENSG00000228366		
ENSG00000207867	MIR514A3	32150
ENSG00000165487	MICU2	31830
ENSG00000225459	HLA-Z	19394
ENSG00000239151	RNU7-195P	45729
ENSG00000229606		
ENSG00000259727		
ENSG00000246339	EXTL3-AS1	27985
ENSG00000262201		
ENSG00000228855		
ENSG00000187005	KRTAP21-1	18945
ENSG00000249745	HMGB1P28	39119
ENSG00000266600		
ENSG00000232486		
ENSG00000259699	HMGB1P8	13319
ENSG00000254225		
ENSG00000261126	RBFADN	48591
ENSG00000225106		
ENSG00000236657	BRD2-IT1	41311
ENSG00000259394		
ENSG00000183640	KRTAP8-1	18935
ENSG00000227505		
ENSG00000207175	RNU1-67P	48409
ENSG00000233972	RPL32P1	10339
ENSG00000221417	MIR1257	35322
ENSG00000272076		
ENSG00000164113	ADAD1	30713
ENSG00000264952		
ENSG00000259498		
ENSG00000245870	LINC00682	44466
ENSG00000259948		
ENSG00000266420	RN7SL118P	46134
ENSG00000235018		
ENSG00000271175		
ENSG00000182591	KRTAP11-1	18922
ENSG00000252147		
ENSG00000235528	HLA-DPA2	4939
ENSG00000173295	FAM86B3P	44371
ENSG00000253475		
ENSG00000265306		
ENSG00000259627		
ENSG00000261441		
ENSG00000264105	MIR3688-2	41735
ENSG00000264105	MIR3688-1	38986
ENSG00000224281	SLC25A5-AS1	43438
ENSG00000202051	RNU6-382P	47345
ENSG00000266909	SLC25A6P4	43853
ENSG00000206102	KRTAP19-8	33898
ENSG00000259672		
ENSG00000227083		
ENSG00000226591	COL11A2P1	13947
ENSG00000216089		
ENSG00000267251		
ENSG00000249771		
ENSG00000248552		
ENSG00000228801		
ENSG00000254034		
ENSG00000259459		
ENSG00000250180		
ENSG00000198901	PRC1	9341
ENSG00000249887		
ENSG00000242958		
ENSG00000262515	LPHN3	20974
ENSG00000228948	SLC25A6P5	43854
ENSG00000233584	HLA-DPB2	4941
ENSG00000125354	SEPT6	15848
ENSG00000251979		
ENSG00000211578	MIR766	33139
ENSG00000164144	ARFIP1	21496
ENSG00000250488		
ENSG00000259268		
ENSG00000259196	HMBOX1-IT1	43632
ENSG00000272862		
ENSG00000225002		
ENSG00000250997		
ENSG00000206622	SNORA69	10226
ENSG00000249212	ATP1B1P1	809
ENSG00000151615	POU4F2	9219
ENSG00000200719	RNA5SP260	43160
ENSG00000249425		
ENSG00000232401	LINC00112	1263
ENSG00000227285		
ENSG00000234372	HLA-DPA3	19393
ENSG00000242635	RPS14P7	36961
ENSG00000233043	HCG24	23500
ENSG00000250781		
ENSG00000221362		
ENSG00000236883		
ENSG00000252016		
ENSG00000249568		
ENSG00000271693		
ENSG00000255571	LINC00925	27388
ENSG00000265159		
ENSG00000236545		
ENSG00000268066	FMR1-AS1	39081
ENSG00000235708	COL11A2	2187
ENSG00000271157		
ENSG00000266574		
ENSG00000249419		
ENSG00000227698		
ENSG00000266058		
ENSG00000205808	PPAPDC2	23682
ENSG00000236910	ZNF70P1	13846
ENSG00000240167	RPS7P7	35690
ENSG00000167315	ACAA2	83
ENSG00000251778		
ENSG00000251253	MTHFD2P4	48862
ENSG00000272024		
ENSG00000230012		
ENSG00000198768	APCDD1L	26892
ENSG00000253844		
ENSG00000234323		
ENSG00000248396	TOMM22P4	38740
ENSG00000237232	ZNF295-AS1	23130
ENSG00000248283		
ENSG00000248431		
ENSG00000251123		
ENSG00000231037	HCG25	20196
ENSG00000250027		
ENSG00000183090	FREM3	25172
ENSG00000102678	FGF9	3687
ENSG00000223262	RNA5SP492	43392
ENSG00000085871	MGST2	7063
ENSG00000182378	PLCXD1	23148
ENSG00000260519		
ENSG00000216197		
ENSG00000252619	RNU6-1149P	48112
ENSG00000251517		
ENSG00000250547		
ENSG00000229297		
ENSG00000239930		
ENSG00000252595	RN7SKP82	45806
ENSG00000227283	RPL35AP12	36068
ENSG00000248939		
ENSG00000264535		
ENSG00000207819	MIR9-3	31646
ENSG00000106993	CDC37L1	17179
ENSG00000231867		
ENSG00000273449		
ENSG00000224656		
ENSG00000250657		
ENSG00000259218	LINC00928	27535
ENSG00000253001	RN7SKP105	45829
ENSG00000235772		
ENSG00000237062		
ENSG00000259366		
ENSG00000177803		
ENSG00000229968		
ENSG00000213851		
ENSG00000264392		
ENSG00000225431		
ENSG00000232576		
ENSG00000234493		
ENSG00000259248	USP3-AS1	44140
ENSG00000234229		
ENSG00000099994	SUSD2	30667
ENSG00000250746		
ENSG00000248143		
ENSG00000261478		
ENSG00000270745		
ENSG00000235023		
ENSG00000259607		
ENSG00000263824		
ENSG00000251501		
ENSG00000224065	SRIP2	38734
ENSG00000248546	ANP32C	16675
ENSG00000239464	RN7SL691P	46707
ENSG00000188459	WASF4P	20801
ENSG00000254129		
ENSG00000253960		
ENSG00000262573	KRTAP9-2	16926
ENSG00000239679	RN7SL193P	46209
ENSG00000169744	LDB2	6533
ENSG00000225012		
ENSG00000254089		
ENSG00000251162		
ENSG00000224401	RPL7P57	35901
ENSG00000124399		
ENSG00000266997		
ENSG00000262896	KRTAP9-4	18902
ENSG00000221005		
ENSG00000222416	RNA5SP274	43174
ENSG00000258545		
ENSG00000223037	RNU6-284P	47247
ENSG00000238068	ZNF630-AS1	41215
ENSG00000169118	CSNK1G1	2454
ENSG00000227581		
ENSG00000253781	ZNF317P1	31062
ENSG00000156299	TIAM1	11805
ENSG00000248162		
ENSG00000238473		
ENSG00000262594	KRTAP9-9	16773
ENSG00000081014	AP4E1	573
ENSG00000200131	RN7SKP77	45801
ENSG00000271971		
ENSG00000226081	USP12PX	21410
ENSG00000259589		
ENSG00000264328	RN7SL781P	46797
ENSG00000250863		
ENSG00000102683	SGCG	10809
ENSG00000228143		
ENSG00000253854		
ENSG00000253770	HMGB1P23	39114
ENSG00000251350		
ENSG00000227434	RNF19BPX	38484
ENSG00000101180	HRH3	5184
ENSG00000263263	KRTAP9-6	18914
ENSG00000253722		
ENSG00000268941		
ENSG00000228139		
ENSG00000248771		
ENSG00000266496		
ENSG00000199156	MIR422A	31879
ENSG00000171483	SSX6	19652
ENSG00000229667	UBE2V1P9	44894
ENSG00000253848		
ENSG00000212034		
ENSG00000251159		
ENSG00000262221	KRTAP9-7	18915
ENSG00000254057		
ENSG00000201050	RNU6-668P	47631
ENSG00000273369		
ENSG00000119487	MAPKAP1	18752
ENSG00000254387		
ENSG00000212276	RNA5SP292	43192
ENSG00000272936		
ENSG00000262542	KRTAP29-1	34211
ENSG00000233382	NKAPP1	26706
ENSG00000264448	MIR378D2	41797
ENSG00000137473	TTC29	29936
ENSG00000262214	KRTAP9-12P	48873
ENSG00000178605	GTPBP6	30189
ENSG00000249729		
ENSG00000248329		
ENSG00000230782		
ENSG00000251234	PSMA2P2	43833
ENSG00000262946	KRTAP9-11P	18918
ENSG00000120251	GRIA2	4572
ENSG00000147853	AK3	17376
ENSG00000248987	PRDX4P1	43598
ENSG00000263115	KRTAP9-10P	34210
ENSG00000230241		
ENSG00000231562		
ENSG00000250496	ABT1P1	39557
ENSG00000240509	RPL34P18	35968
ENSG00000233139		
ENSG00000272777		
ENSG00000263855		
ENSG00000201517	RNU6-707P	47670
ENSG00000250227	TRIM60P14	38486
ENSG00000253585		
ENSG00000263392		
ENSG00000225198	SSXP3	30640
ENSG00000266476		
ENSG00000249510		
ENSG00000244146		
ENSG00000196782	MAML3	16272
ENSG00000263014	ATP6V1G3	18265
ENSG00000260253		
ENSG00000224774	CSNK2B	2460
ENSG00000244217	RPS4XP10	35741
ENSG00000221891	FAM218BP	43779
ENSG00000259713		
ENSG00000270960		
ENSG00000259615		
ENSG00000246090		
ENSG00000254315		
ENSG00000248645		
ENSG00000253704		
ENSG00000241362	RPL36AP43	36791
ENSG00000223615		
ENSG00000160973	FOXH1	3814
ENSG00000225531		
ENSG00000253175		
ENSG00000259561		
ENSG00000197465	GYPE	4705
ENSG00000121089	NACA3P	33442
ENSG00000226047		
ENSG00000206590	RNU6-132P	47095
ENSG00000254190		
ENSG00000259441	MRPL15P1	29697
ENSG00000073067	CYP2W1	20243
ENSG00000207515	RNU6-555P	47518
ENSG00000254283		
ENSG00000258256		
ENSG00000206062		
ENSG00000264966	MIR5094	43519
ENSG00000238032		
ENSG00000261437		
ENSG00000236941		
ENSG00000259677		
ENSG00000241003		
ENSG00000257962		
ENSG00000264796	MIR5009	43458
ENSG00000234780		
ENSG00000249065	PCNAP1	8732
ENSG00000253981	ALG1L13P	44382
ENSG00000167393	PPP2R3B	13417
ENSG00000212420	RNU6-1111P	48074
ENSG00000253429		
ENSG00000259316		
ENSG00000166206	GABRB3	4083
ENSG00000252645	RNU7-111P	45645
ENSG00000252856	RNA5SP503	43403
ENSG00000226535		
ENSG00000199701		
ENSG00000259273		
ENSG00000253632		
ENSG00000204368		
ENSG00000254307		
ENSG00000250300		
ENSG00000253182		
ENSG00000265871	MIR3174	38264
ENSG00000243844	RPL17P33	36654
ENSG00000236337	FMR1-IT1	41333
ENSG00000259291		
ENSG00000226825		
ENSG00000248676		
ENSG00000259685		
ENSG00000254136		
ENSG00000234161	PABPC5-AS1	31845
ENSG00000251191	LINC00589	32299
ENSG00000263714	RN7SL755P	46771
ENSG00000183578	TNFAIP8L3	20620
ENSG00000201285		
ENSG00000236413		
ENSG00000240470	RN7SL346P	46362
ENSG00000068400	GRIPAP1	18706
ENSG00000219507	FTH1P8	3995
ENSG00000230275	SERBP1P4	44631
ENSG00000167306	MYO5B	7603
ENSG00000245322		
ENSG00000099998	GGT5	4260
ENSG00000254314		
ENSG00000222440	RNU2-26P	48519
ENSG00000253490		
ENSG00000234702	VDAC1P3	37478
ENSG00000253551		
ENSG00000253505		
ENSG00000233467		
ENSG00000250403		
ENSG00000263459		
ENSG00000096150	RPS18	10401
ENSG00000227541		
ENSG00000213558	HMGN2P32	39403
ENSG00000229132	EIF4A1P10	37930
ENSG00000248820		
ENSG00000253924		
ENSG00000176970	RPL7L1P11	39493
ENSG00000254153		
ENSG00000237757	EEF1A1P30	37906
ENSG00000222196		
ENSG00000137460	FHDC1	29363
ENSG00000240534	RPL34P17	36636
ENSG00000166803	KIAA0101	28961
ENSG00000249710		
ENSG00000237741		
ENSG00000199905	RNU6-492P	47455
ENSG00000142168	SOD1	11179
ENSG00000250223	EMCN-IT3	41418
ENSG00000271555		
ENSG00000262418	PTPRC	9666
ENSG00000223516	AFF2-IT1	41334
ENSG00000251219	EMCN-IT2	41419
ENSG00000146540	C7orf50	22421
ENSG00000248911		
ENSG00000251636	EMCN-IT1	41420
ENSG00000221265	MIR1255A	35320
ENSG00000222313	RN7SKP267	45991
ENSG00000236005		
ENSG00000242186		
ENSG00000120158	RCL1	17687
ENSG00000199529	RNU6-462P	47425
ENSG00000265835		
ENSG00000251149	MTND5P5	42307
ENSG00000251871		
ENSG00000264702		
ENSG00000272509		
ENSG00000250494		
ENSG00000251309		
ENSG00000243979		
ENSG00000251797	RNU7-98P	45632
ENSG00000241144	RN7SL728P	46744
ENSG00000184056	VPS33B	12712
ENSG00000238039		
ENSG00000239497	LY6G5B	13931
ENSG00000238791		
ENSG00000254687		
ENSG00000248161		
ENSG00000253878		
ENSG00000160972	PPP1R16A	14941
ENSG00000176289	IDSP1	5390
ENSG00000227350		
ENSG00000253528		
ENSG00000262375		
ENSG00000153130	SCOC	20335
ENSG00000248632		
ENSG00000200525	RNU6-1209P	48172
ENSG00000202308	RNU6-996P	47959
ENSG00000262237		
ENSG00000260484		
ENSG00000185960	SHOX	10853
ENSG00000222558	RNU6-1064P	48027
ENSG00000251572		
ENSG00000248229		
ENSG00000245080	MIR3150B	38938
ENSG00000245080	MIR3150A	38362
ENSG00000225731		
ENSG00000262210	PEBP1P3	44345
ENSG00000253369		
ENSG00000130703	OSBPL2	15761
ENSG00000260651		
ENSG00000233754		
ENSG00000254204		
ENSG00000250887		
ENSG00000255164		
ENSG00000238553		
ENSG00000225218		
ENSG00000250712		
ENSG00000241981		
ENSG00000244104	RN7SL659P	46675
ENSG00000254618	TMED10P1	30754
ENSG00000215700		
ENSG00000233056	ERVH48-1	17216
ENSG00000230069	LRRC37A15P	43819
ENSG00000179934	CCR8	1609
ENSG00000240674		
ENSG00000151835	SACS	10519
ENSG00000255559	ZNF252P-AS1	27821
ENSG00000140006	WDR89	20489
ENSG00000250430		
ENSG00000231293	RPL36AP6	23365
ENSG00000248971	KRT8P46	39880
ENSG00000164849	GPR146	21718
ENSG00000255530		
ENSG00000264580	MIR5692B	43535
ENSG00000249617		
ENSG00000250361	GYPB	4703
ENSG00000224100		
ENSG00000111971	LY6G5C	13932
ENSG00000224207		
ENSG00000255000		
ENSG00000250374		
ENSG00000232777	MRPL51P2	29724
ENSG00000124222	STX16	11431
ENSG00000273097		
ENSG00000200974	RNU4-87P	47023
ENSG00000241769	LINC00893	44265
ENSG00000251288		
ENSG00000126821	SGPP1	17720
ENSG00000229894	GK3P	4292
ENSG00000205755	CRLF2	14281
ENSG00000233727		
ENSG00000215699		
ENSG00000207559	MIR578	32834
ENSG00000222459	RNA5SP293	43193
ENSG00000246560		
ENSG00000144659	SLC25A38	26054
ENSG00000236783	RPS15AP27	37011
ENSG00000251596	HADHAP1	4802
ENSG00000215089	KRT18P11	6431
ENSG00000252739	RNU7-151P	45685
ENSG00000248287	SCGB1D5P	42735
ENSG00000238948		
ENSG00000248327		
ENSG00000253343		
ENSG00000250651	PABPC1P7	37987
ENSG00000109654	TRIM2	15974
ENSG00000088854	C20orf194	17721
ENSG00000253774		
ENSG00000211526		
ENSG00000213557		
ENSG00000249283	ACTR3BP4	38681
ENSG00000253130		
ENSG00000206285	B3GALT4	919
ENSG00000269305		
ENSG00000230543	SNX3P1X	41516
ENSG00000225912		
ENSG00000132164	SLC6A11	11044
ENSG00000248740		
ENSG00000237807		
ENSG00000250725		
ENSG00000237360	CHCHD4P2	44490
ENSG00000240919		
ENSG00000263616	RN7SL178P	46194
ENSG00000249500		
ENSG00000264445		
ENSG00000237873		
ENSG00000206144		
ENSG00000251577		
ENSG00000176305		
ENSG00000253668		
ENSG00000164125	FAM198B	25312
ENSG00000272457		
ENSG00000234130		
ENSG00000230030		
ENSG00000134508	CABLES1	25097
ENSG00000206372	C2	1248
ENSG00000244159		
ENSG00000222512		
ENSG00000200528	RNU6-1331P	48294
ENSG00000250920		
ENSG00000169253		
ENSG00000253667		
ENSG00000254367		
ENSG00000251571	DDX3YP3	42173
ENSG00000260955		
ENSG00000231568		
ENSG00000248964		
ENSG00000168028	RPSA	6502
ENSG00000234322	ST13P18	38861
ENSG00000254274	TDGF1P5	11705
ENSG00000229662		
ENSG00000252460	RNU6-635P	47598
ENSG00000156304	SCAF4	19304
ENSG00000251835	RNU6ATAC32P	46931
ENSG00000177710	SLC35G5	15546
ENSG00000249614		
ENSG00000200713	RNU6-682P	47645
ENSG00000270980		
ENSG00000254248		
ENSG00000232042		
ENSG00000231678		
ENSG00000237381		
ENSG00000251170		
ENSG00000253840		
ENSG00000272179		
ENSG00000231810	RPL36AP35	35639
ENSG00000259919	GALNT9	4131
ENSG00000181511		
ENSG00000215513	PI4KAP1	33576
ENSG00000127863	TNFRSF19	11915
ENSG00000270966		
ENSG00000253773		
ENSG00000213556		
ENSG00000215999		
ENSG00000254086		
ENSG00000272082		
ENSG00000233609		
ENSG00000237828	PA2G4P1	8551
ENSG00000245384		
ENSG00000201227	RNA5-8SP3	41957
ENSG00000253351		
ENSG00000109471	IL2	6001
ENSG00000184608	C8orf12	15548
ENSG00000253604		
ENSG00000225193	RPS12P26	36320
ENSG00000253945		
ENSG00000228301	RPL7P55	36105
ENSG00000271346		
ENSG00000147099	HDAC8	13315
ENSG00000259894		
ENSG00000250670		
ENSG00000253872		
ENSG00000270826		
ENSG00000253279	FAM183CP	27827
ENSG00000248242		
ENSG00000100014	SPECC1L	29022
ENSG00000212495	RNU6-332P	47295
ENSG00000202112	RNU6-690P	47653
ENSG00000207244		
ENSG00000228998		
ENSG00000223297		
ENSG00000244470		
ENSG00000202410		
ENSG00000199331		
ENSG00000167081	PBX3	8634
ENSG00000254079		
ENSG00000263407	MIR4660	41861
ENSG00000261091		
ENSG00000270678		
ENSG00000206284	WDR46	13923
ENSG00000270322		
ENSG00000248762		
ENSG00000207698	MIR32	31631
ENSG00000227521		
ENSG00000270493		
ENSG00000248373		
ENSG00000271396		
ENSG00000205745		
ENSG00000221003		
ENSG00000183663		
ENSG00000252543		
ENSG00000264788	MIR3148	38215
ENSG00000214433		
ENSG00000259351		
ENSG00000239078	RNU7-55P	10239
ENSG00000260901		
ENSG00000271154		
ENSG00000251906	RNU6-351P	47314
ENSG00000271349		
ENSG00000264009		
ENSG00000232293	PAICSP7	38100
ENSG00000251473		
ENSG00000201071		
ENSG00000254013	MAP2K1P1	6841
ENSG00000270131		
ENSG00000236663		
ENSG00000252774		
ENSG00000242620	RN7SL736P	46752
ENSG00000100982	PCIF1	16200
ENSG00000271041		
ENSG00000264600	RN7SL595P	46611
ENSG00000252136		
ENSG00000254224		
ENSG00000200106	RNU6-984P	47947
ENSG00000254340		
ENSG00000265067	RN7SL707P	46723
ENSG00000221309		
ENSG00000239175	RNU6-1218P	48181
ENSG00000237864	LINC00322	33698
ENSG00000251259		
ENSG00000265647		
ENSG00000232813		
ENSG00000206781		
ENSG00000199732		
ENSG00000272256		
ENSG00000237124	MTND2P11	42112
ENSG00000154319	FAM167A	15549
ENSG00000259262	NDUFA3P4	45053
ENSG00000137869	CYP19A1	2594
ENSG00000133742	CA1	1368
ENSG00000259682		
ENSG00000237989		
ENSG00000231001	CCNB1IP1P3	37695
ENSG00000251586	TET2-AS1	41125
ENSG00000270397		
ENSG00000253105		
ENSG00000207329		
ENSG00000241207		
ENSG00000164850	GPER1	4485
ENSG00000248415	GAPDHP61	4155
ENSG00000263861	MIR3927	38901
ENSG00000253252		
ENSG00000259177		
ENSG00000241511	RPS15AP24	36174
ENSG00000151617	EDNRA	3179
ENSG00000225637		
ENSG00000271502		
ENSG00000221665		
ENSG00000243403		
ENSG00000259212		
ENSG00000202095	RNU6-1172P	48135
